56734346,望江假日宾馆,经济型,110,1,1,0,0,0,0
13132493,南洋宾馆,经济型,138,2,1,1,0,0,0
19461092,金銮海景公寓酒店,经济型,198,1,1,0,0,0,0
6426699,新龙宾馆,经济型,88,3,1,1,1,0,0
66490811,阿Q日租公寓,公寓式酒店,168,1,1,0,0,0,0
20675440,舒心连锁公寓,经济型,116,2,2,0,0,0,0
13126659,长莹宾馆,经济型,118,1,1,0,0,0,0
8719619,鑫宏达宾馆,经济型,98,2,2,0,0,0,0
15913972,成功公寓,经济型,115,2,2,0,0,0,0
32380737,柏拉图宾馆,经济型,99,1,1,0,0,0,0
13762197,金雅玉商务宾馆,经济型,99,7,1,4,2,0,0
13905049,昌榕宾馆,经济型,119,6,2,3,0,1,0
19721881,东山领海花园度假公寓,经济型,260,2,2,0,0,0,0
32323227,梅兰宾馆,经济型,148,1,1,0,0,0,0
24026120,零零壹公寓,经济型,88,1,1,0,0,0,0
57429554,合鑫商务宾馆,经济型,99,1,1,0,0,0,0
19718058,时光度假海景公寓,经济型,268,1,1,0,0,0,0
18438806,恒盛商务宾馆,经济型,85,1,1,0,0,0,0
18287666,向福楼宾馆,经济型,138,2,2,0,0,0,0
20921573,好家宾馆,经济型,70,1,1,0,0,0,0
19772022,奥斯汀纯眠酒店,经济型,298,4,2,2,0,0,0
23231936,东方宾馆,经济型,78,1,1,0,0,0,0
13126073,温馨旅馆,经济型,90,1,1,0,0,0,0
58628186,悦榕客栈,经济型,98,1,1,0,0,0,0
67773262,马銮湾海景公寓,经济型,450,1,1,0,0,0,0
13135017,名仕假日商务酒店,经济型,128,3,2,0,1,0,0
32662491,万达嘉华酒店-健身中心,健身中心,104,2,1,0,0,1,0
20948986,裕兴宾馆,经济型,98,1,1,0,0,0,0
9910885,芙蓉宾馆,经济型,118,2,2,0,0,0,0
21342539,双龙旅馆,经济型,78,1,1,0,0,0,0
23581568,佳泰宾馆,经济型,79,1,1,0,0,0,0
23256747,爱情海公寓,经济型,208,1,1,0,0,0,0
24601882,品尚假日宾馆,经济型,148,1,1,0,0,0,0
58591188,南靖云水谣上寨农家院,更多酒店住宿,88,1,1,0,0,0,0
19729554,六鳌小肥猫客栈,经济型,168,2,1,1,0,0,0
19695528,冬古港区渔家饭店,经济型,101,1,1,0,0,0,0
41365284,美洋洋宾馆,经济型,108,1,1,0,0,0,0
67891657,华美达酒店中餐厅,其他,47,1,1,0,0,0,0
23379737,摩登世家酒店(漳浦金浦店),经济型,89,2,1,0,0,0,1
56683185,华商酒店中餐厅,其他,30,10,4,1,3,1,0
22010195,四季阳光大酒店,经济型,108,12,6,3,1,0,2
58003900,凯悦商务酒店(漳浦朝阳店),经济型,128,1,1,0,0,0,0
6426615,新汉庭商务酒店,经济型,248,7,3,2,1,0,1
21259876,嘉禾家庭式公寓,经济型,49,0,0,0,0,0,0
58107931,诏安宾馆,经济型,258,8,3,2,3,0,0
23948402,四叶草公寓,经济型,58,0,0,0,0,0,0
18566397,温馨公寓(水仙大街店),经济型,88,0,0,0,0,0,0
13134762,东盛宾馆,经济型,68,0,0,0,0,0,0
38082341,古山重水云涧农庄,经济型,232,0,0,0,0,0,0
58539471,v8城市酒店,经济型,128,1,0,0,0,0,1
13127392,东山县7天快捷酒店,经济型,89,6,4,0,1,0,1
13133424,恒利宾馆,经济型,58,1,1,0,0,0,0
13136050,紫微商务酒店,经济型,99,7,5,0,1,0,1
21331901,名佳酒店公寓,经济型,88,0,0,0,0,0,0
13673402,万客来商务酒店,经济型,68,0,0,0,0,0,0
13136012,吉马宾馆,经济型,98,5,2,0,1,0,2
5261101,龙祥大酒店,经济型,158,4,1,2,1,0,0
24315654,西西家主题客栈,经济型,128,0,0,0,0,0,0
17731528,鑫达莱宾馆(商业城店),经济型,68,1,0,1,0,0,0
13738377,馨捷酒店公寓,经济型,78,3,1,0,2,0,0
23654231,QQ公寓,经济型,50,0,0,0,0,0,0
23014538,阳光商务酒店(龙成店),经济型,68,2,0,1,1,0,0
22521309,凯都正港大酒店,三星级/舒适型,208,0,0,0,0,0,0
22599261,万豪宾馆,经济型,98,0,0,0,0,0,0
21999119,悦景酒店公寓,经济型,58,0,0,0,0,0,0
19337529,胜发旅社,经济型,80,0,0,0,0,0,0
24000223,爱情公寓,经济型,85,0,0,0,0,0,0
16291052,继兴旅业,经济型,99,0,0,0,0,0,0
18066271,四季温泉馆,经济型,180,0,0,0,0,0,0
5185912,交通大酒店(朝阳路店),经济型,148,9,2,2,3,1,1
21666197,东阳商务酒店,经济型,112,1,1,0,0,0,0
23576547,大澳酒店,经济型,288,1,1,0,0,0,0
19459961,睡得香商务酒店,经济型,100,0,0,0,0,0,0
21357557,永裕旅馆,经济型,48,0,0,0,0,0,0
6129098,海王子酒店式公寓,经济型,138,0,0,0,0,0,0
22520009,吉祥宾馆,经济型,79,0,0,0,0,0,0
67719908,宏隆商务酒店,经济型,118,1,1,0,0,0,0
16327592,金悦都商务宾馆,三星级/舒适型,73,0,0,0,0,0,0
22388680,华安假日温泉宾馆,经济型,89,1,0,1,0,0,0
58598051,旅途者驿站,经济型,30,0,0,0,0,0,0
22309304,龙家公寓,经济型,59,2,1,0,1,0,0
5507991,阳光酒店,经济型,50,3,1,1,1,0,0
57139263,阳光假日酒店,经济型,98,2,1,0,1,0,0
24080114,12号客栈,经济型,118,5,5,0,0,0,0
22564413,古山重客栈,经济型,134,2,0,2,0,0,0
26214480,岩溪龙福宾馆,经济型,78,1,1,0,0,0,0
19459891,三好宾馆,经济型,99,1,1,0,0,0,0
19674794,好舒馨宾馆,经济型,108,1,1,0,0,0,0
13904111,云水谣达杉客栈,经济型,78,2,2,0,0,0,0
21616664,云水谣天娥宾馆,经济型,78,1,1,0,0,0,0
27212687,华兴宾馆,经济型,88,0,0,0,0,0,0
18348101,佛昙棲鸿宾馆,经济型,98,0,0,0,0,0,0
13138354,外贸旅馆,经济型,78,0,0,0,0,0,0
20914553,东山满庭芳度假别墅,经济型,228,0,0,0,0,0,0
22499913,金巢酒店公寓,经济型,78,1,0,0,0,0,1
14888940,豪园酒店公寓,经济型,88,0,0,0,0,0,0
18553247,文泉宾馆,经济型,158,2,0,2,0,0,0
19655238,迎宾旅馆,经济型,68,0,0,0,0,0,0
13127270,元丰酒店,三星级/舒适型,180,1,1,0,0,0,0
13134738,鸿业宾馆,经济型,78,1,0,0,0,0,1
18088962,回家商务酒店,经济型,105,0,0,0,0,0,0
